filename,label
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_8af92c46-f8c4-4b63-a9db-8718f2ac1dd4___FREC_Pwd.M 0438.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_84270d70-0871-497f-9f9c-dc496d6c8640___FREC_Pwd.M 0454.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0862d549-133d-499f-b847-446e09de2362___FREC_Pwd.M 4631.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7aa06c3f-08e1-4de1-9bfb-3f6bdd4c1abd___FREC_Pwd.M 5034.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0b6b54b6-08ee-4f0c-89d9-b4d184f9decb___FREC_Pwd.M 4981.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_1816815c-24b3-4da2-bc43-61f8a9a93e2d___FREC_Pwd.M 4937.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0963eabe-73b2-429d-969a-6e8392f2e424___FREC_Pwd.M 4769.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_90a92942-d448-4394-a618-f7b7236f0fc3___FREC_Pwd.M 5002.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_04a35542-f567-4ad4-a97f-f472d21d30dd___FREC_Pwd.M 4471.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0ceb54ca-c9c1-48fb-9b8c-eb8afaefc378___FREC_Pwd.M 4698.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_10defdf7-7522-4d15-b65a-b6477e950b04___FREC_Pwd.M 4971.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2b249264-7b72-4e2d-98b1-5cf889e9d3c2___FREC_Pwd.M 4991.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_66a3e2fb-8e92-408a-86e2-3959921beea2___FREC_Pwd.M 0275.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_21f36453-b011-4ac8-8156-2876561b154c___FREC_Pwd.M 0424.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_dc8bb3fa-1be2-4cb3-8f92-a9d3a9bb5af9___FREC_Pwd.M 5114.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_5bff6ee9-60ba-46d9-82a6-637458ebb8b0___FREC_Pwd.M 0483.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_84c6b4a2-fbab-4315-bd1a-c154c2435ee5___FREC_Pwd.M 4474.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_890379a9-f446-4f14-af25-bbf4a3544473___FREC_Pwd.M 0391.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0c22dfef-7413-4f46-b949-903d238678a3___FREC_Pwd.M 5094.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_86991f2d-b1e4-449a-b515-53f0bed5028b___FREC_Pwd.M 4716.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e97f7a3c-aa95-4861-9f61-857920dd888a___FREC_Pwd.M 4944.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_eaa2a350-ce36-4b52-b259-d71d43ee2dda___FREC_Pwd.M 0353.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_b1db081a-33e4-4a6a-96ee-07ab2369c0f1___FREC_Pwd.M 4932.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_8a433d5d-7f92-4c12-b8fb-9993de59732f___FREC_Pwd.M 4637.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_29533f16-ecd8-4813-9aef-183c0caff693___FREC_Pwd.M 4855.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3bfa3406-fb45-4b15-ab2c-5a7cb8d41794___FREC_Pwd.M 0489.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_da2dd4af-37c1-4951-8fd3-e869cd3007b9___FREC_Pwd.M 4976.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e3b59f01-3677-4616-af6c-d026b9e0e6cf___FREC_Pwd.M 0398.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_5cd2f748-9c48-4014-a623-719154ad16e9___FREC_Pwd.M 0589.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_70e798a5-6773-4abd-86b6-f2e4d2fbb265___FREC_Pwd.M 0574.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e308c527-a0a9-4c33-b469-ac05a2059b7b___FREC_Pwd.M 0552.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_56a9ffe5-ea20-41de-b40f-c6970f54fab4___FREC_Pwd.M 4837.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_bfa2932f-7203-4a9c-99e7-bb0a4d887cd6___FREC_Pwd.M 4515.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d47d4ce9-a4da-4f75-a106-3b56e43cb8ec___FREC_Pwd.M 5056.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_220722bd-e1c2-4c24-98a3-030e93663161___FREC_Pwd.M 4990.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_35d6c68e-d0c0-49d7-80c5-b3cb2618f933___FREC_Pwd.M 4686.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_11c4276a-f3a7-4a30-ab68-a3ec4d05cab5___FREC_Pwd.M 0369.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_dbd81452-171b-4aa4-a911-e7908687f06c___FREC_Pwd.M 5049.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_12c0e3a2-5b29-4254-afaa-14a5331d04b0___FREC_Pwd.M 0550.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_abf1a32b-a125-44f8-aadc-79b2d5d3b4a2___FREC_Pwd.M 5127.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_486df68c-c24c-4ab0-87b0-6e79a8435ce8___FREC_Pwd.M 0399.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_cbfe1c0b-9d3b-484b-9f7d-9639a938790b___FREC_Pwd.M 0322.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_39f93ec3-f932-4640-a888-2e3d4d6a568d___FREC_Pwd.M 4860.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2379a24b-53be-4b4d-84bd-e16bce210f16___FREC_Pwd.M 0360.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_f0f78be1-0aed-45ef-8c86-acfbe286d1dd___FREC_Pwd.M 4911.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_a993dae5-7b74-4416-87eb-2eea9f3609c4___FREC_Pwd.M 4499.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_316828ef-b126-4db2-a7d7-91723dff4f53___FREC_Pwd.M 4549.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_f0a3927a-f7b3-4907-b511-930107a5607f___FREC_Pwd.M 0590.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_ec5335a1-204b-4db7-86b2-1dec53bc4be8___FREC_Pwd.M 4638.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_f0af55b8-2e06-4881-ba70-1b1918473a95___FREC_Pwd.M 4731.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_783e28d7-3b7f-4b9c-81a0-99218f2d3f84___FREC_Pwd.M 4833.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d93c6cb4-f143-46b1-96db-bb12e8bd6c0b___FREC_Pwd.M 4964.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_177ebecc-dcdc-4d9f-8949-cb47b4473730___FREC_Pwd.M 4709.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_38895ed0-5a4e-4954-8778-9f022267431e___FREC_Pwd.M 4997.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2b1b73ab-346e-4a2d-94b2-c17aaffaed3d___FREC_Pwd.M 4749.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_c526079d-2480-4cc0-aa26-ca2a9d612cc3___FREC_Pwd.M 4586.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2dcb0928-493c-48c4-ac4f-3606f35564b8___FREC_Pwd.M 5005.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e8abf13a-ddfe-4dd8-b397-9ac7484279cf___FREC_Pwd.M 0557.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_91138612-59e9-4e5c-9eeb-c424f7e1d431___FREC_Pwd.M 5121.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_aa2deb62-4250-4a7d-957f-ec15e090780c___FREC_Pwd.M 4661.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d0632da1-03b6-43e5-9a31-0f24fe456428___FREC_Pwd.M 0536.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7c0ec329-c07a-4b09-bff4-516818141170___FREC_Pwd.M 4985.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e8d9d6fa-568e-4834-a246-d34e1478c77c___FREC_Pwd.M 4884.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_f310a75d-83cb-49db-9df0-b88971930485___FREC_Pwd.M 5130.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_62a8cd07-b3ec-41c2-853c-d783474206a0___FREC_Pwd.M 4489.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_a726864c-cd52-4dde-818b-7b79b6ce2f0e___FREC_Pwd.M 4915.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_35b90fdd-38f4-44b5-ad59-16812595024e___FREC_Pwd.M 4575.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_9c08c34d-49d5-4319-ab41-9221d51c4de4___FREC_Pwd.M 4618.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_4288e46f-623e-4585-9740-1e916d1a13a7___FREC_Pwd.M 4734.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_b60cc28f-7b33-4b48-a8d6-504a11773e22___FREC_Pwd.M 0548.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_a4922bd5-2911-478c-bb02-f801c834bfeb___FREC_Pwd.M 0337.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e3812313-eba4-4456-8ee8-d9d35af975e8___FREC_Pwd.M 4828.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_bfc76298-a208-4a0a-88b0-580218720055___FREC_Pwd.M 4904.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_a2730e42-4b0b-4155-85be-09ebf839badd___FREC_Pwd.M 0346.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_65972389-76f0-4b7a-ac4d-b2e9d6dc8d67___FREC_Pwd.M 4664.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0df55dba-60e0-44e6-b64a-1f4d9a1377fd___FREC_Pwd.M 0527.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d12701d9-e2d8-4647-aad4-e09f34117cc3___FREC_Pwd.M 0364.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d93937f9-8e84-4fcb-8b72-1b1199db7d6e___FREC_Pwd.M 0546.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_00705aa7-5ea2-4419-9440-8ba65e108eb9___FREC_Pwd.M 0267.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_a928b766-fc8f-4329-89ab-3c2d3d57a5bd___FREC_Pwd.M 4751.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e1f07b98-ae8d-4f63-837e-5bca2b1c3cf5___FREC_Pwd.M 4745.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2c9735ee-ac5b-4312-8956-beadb239456f___FREC_Pwd.M 4527.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3e888774-5b36-4346-8627-484de167ea88___FREC_Pwd.M 4982.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7c8e53d5-bb27-4fda-b7a0-1d1713d2bb3a___FREC_Pwd.M 4764.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_d2c07d3e-6156-422c-bc2a-c8425fa39208___FREC_Pwd.M 4959.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_bf5d1d44-32b5-4e50-8bac-a2db6855ab61___FREC_Pwd.M 5129.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3fdca6e2-38f7-4564-b019-d9dcb9897d6c___FREC_Pwd.M 4655.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_41113e0d-2d3c-4f71-bbf7-d9310ed23b5e___FREC_Pwd.M 4775.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_36875378-8b7e-484f-a557-f1a2d2a9b308___FREC_Pwd.M 4582.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_8a07cd65-72a0-4b6f-a393-7e2d3e3274d0___FREC_Pwd.M 4737.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_77e3b2c2-5e50-467f-b081-91a84f9d6436___FREC_Pwd.M 0258.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_4e64e49b-ff7b-435d-a304-4ab059403849___FREC_Pwd.M 5098.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_1cc8262f-97fa-4259-9c87-d2abd7b284a2___FREC_Pwd.M 0443.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2d6e93fc-445f-449c-a5f8-c16afaf73e3e___FREC_Pwd.M 4969.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e97b9522-a04c-4b63-9062-8b857022509d___FREC_Pwd.M 0544.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7899bce2-cd7e-4f46-b636-a7b350d2c9cb___FREC_Pwd.M 4585.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_9e549db4-f6b2-4f65-a2d9-bcddb6f14f0d___FREC_Pwd.M 4718.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_1e5a88c6-d50c-4e12-8e9a-93c69595143e___FREC_Pwd.M 4858.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_be4d3a56-be53-4b0d-8b0b-9ff088a4ad92___FREC_Pwd.M 4854.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_81b931e2-acf0-4516-8ab4-e1173411dc60___FREC_Pwd.M 4725.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_9772d53b-c48b-472c-86cb-24d0de2446a6___FREC_Pwd.M 0327.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_81cd32df-f7ac-4ffa-bdc2-0a64b9c13792___FREC_Pwd.M 4505.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_5588e2ce-bc1e-4ce0-8392-6bfa40d334d5___FREC_Pwd.M 4671.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3c726192-540f-4ce5-9590-0aa8500e195c___FREC_Pwd.M 0547.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_85447316-1260-4088-9121-3b1d69c533f1___FREC_Pwd.M 5141.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_041d97fc-da3d-4420-8f6f-2be0e7070f28___FREC_Pwd.M 0392.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_61bd19e2-80b5-4370-a497-2d25a15a7ac7___FREC_Pwd.M 0577.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_5f7b4b75-2cb6-4deb-bd86-56f336357d83___FREC_Pwd.M 0340.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7428687f-b77a-4e20-8bdd-f36cd90f931c___FREC_Pwd.M 0467.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_c343369f-d705-4274-a55a-7fdefed948f7___FREC_Pwd.M 0386.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_be3fa929-9035-41bf-adfb-e55f97fab802___FREC_Pwd.M 4684.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e06e9da2-0432-4060-b341-30ee0319685a___FREC_Pwd.M 4798.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_6eb582da-cba3-44e1-832b-d8ef8526851a___FREC_Pwd.M 4774.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_1bfcf3d6-6103-4e03-acc5-a19127a4d60e___FREC_Pwd.M 0494.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_1e223698-b6c1-4c4d-8762-240c0435ce09___FREC_Pwd.M 5100.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_b2c8b5a5-86a8-4039-b042-6dc3980c57b3___FREC_Pwd.M 0551.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_9c4b8dcf-44b2-460e-bbf9-b63e80604c8c___FREC_Pwd.M 4642.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_6d700706-12f6-40a3-b293-699aabce7ba0___FREC_Pwd.M 0288.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_b8ff7b14-e3b8-4bdc-821e-39fa9736de9c___FREC_Pwd.M 0261.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_bfa31d21-d4c2-4c74-b543-4df0d2e0494a___FREC_Pwd.M 4730.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0ab4bd76-19fb-4372-9ac0-9582843c4008___FREC_Pwd.M 0263.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_839ce381-d6ef-4555-878a-11ceb23302ff___FREC_Pwd.M 4914.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_f42d7be6-3df3-4590-8941-de9634a81215___FREC_Pwd.M 4612.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_bb0f65f7-37b4-4c6a-a4be-18a91d2cae16___FREC_Pwd.M 5024.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_4aaa4317-e0d2-4068-9416-0138cc27325a___FREC_Pwd.M 4607.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0a283423-3a6d-43a4-92e5-267c8153ca45___FREC_Pwd.M 4921.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_e6848849-e8d5-4703-8595-c4eef77bf5ea___FREC_Pwd.M 0446.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_0325a93a-4fa1-4eae-a6a9-fc6baa82ca7f___FREC_Pwd.M 0434.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3c110656-9094-491e-909a-2cfc7a743972___FREC_Pwd.M 0492.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_012b55cf-de7a-483a-9118-0fd8ff012185___FREC_Pwd.M 0423.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_76d8c7b8-2091-48bd-b169-37f3c739cc89___FREC_Pwd.M 4877.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_ccd9f930-bf7f-4235-8aec-d191089efbb2___FREC_Pwd.M 0299.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2e83ac75-fc6d-4c88-b62f-474e244e6944___FREC_Pwd.M 4481.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_2bcdc570-6ff7-4a62-8424-0a1c44e22fdb___FREC_Pwd.M 4818.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_7c2e785f-36d4-4ce9-84a8-2b5a278ffa6a___FREC_Pwd.M 4710.JPG,6
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/6/00000_3578c9a5-57d9-4ed9-bfec-d9f889742827___FREC_Pwd.M 4635.JPG,6
