filename,label
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_a6ba4b1c-285a-432d-ae70-df3e37e5e6c1___FREC_Scab 3002.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8632c6b9-84e1-4779-9294-71548ff838e5___FREC_Scab 3423.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_be10c6a0-b99b-4c91-b78f-141a12beb70c___FREC_Scab 3106.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_6fb62aa7-c3d4-457a-b95d-a8b3102cccd8___FREC_Scab 3005.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_133c27cd-57f6-4790-b446-972327e13194___FREC_Scab 3362.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_bc7769cc-805e-42ef-bbcf-0c134ff03276___FREC_Scab 2909.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_98d39524-dfe5-42c0-999d-110aa1c49b85___FREC_Scab 3259.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_65c52553-6152-46d4-a576-3ef4984a6ad4___FREC_Scab 3524.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fed05dda-1d4d-4de4-bbf2-517640b3c999___FREC_Scab 3446.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8df36a92-b562-4bff-975b-ff08d8da40f6___FREC_Scab 3119.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_0340dc35-5215-48ab-8db7-06af99fcb358___FREC_Scab 2966.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_bbcecb36-bad4-4aa5-812b-00a402427943___FREC_Scab 3279.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_8c72c236-8f13-4087-8d1d-f365211563f0___FREC_Scab 3196.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_0812e1e4-6d1b-4264-8f23-6519354fc5a6___FREC_Scab 3293.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fb942296-ba33-40e5-ada0-6700365cf71d___FREC_Scab 2919.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_ced72cdb-0358-420c-abdd-1c94ba303435___FREC_Scab 3217.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fcb1ce1e-f60c-4a65-bfa4-157009760dad___FREC_Scab 3052.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_c190660f-6116-465c-8ca6-fc56f9844a30___FREC_Scab 3432.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_9082fc1b-6621-48be-9953-50d3de9a6661___FREC_Scab 3065.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_82f4f2fc-b28e-4834-95b8-3d7b144f8b15___FREC_Scab 3063.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_09ba6ad9-aa8d-4493-b1bf-818a4b30c4aa___FREC_Scab 2981.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_0d3c0790-7833-470b-ac6e-94d0a3bf3e7c___FREC_Scab 2959.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_cc62ab3a-f945-4aa3-add4-03887b49007a___FREC_Scab 2960.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_453b09e4-6469-47f9-8599-f87e1d6eddf3___FREC_Scab 3048.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7dbdcba3-395b-413e-bc22-cd0d0e11a1c9___FREC_Scab 3363.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_ff99efdc-a9f8-4360-9c64-f8274f456be5___FREC_Scab 3161.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_84ca9b3d-80c2-476a-a3ae-c085ea721548___FREC_Scab 3132.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_7e64fdef-9cb7-40ed-9f40-f3c97d6e0e8a___FREC_Scab 3536.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_5cd3df15-31a2-4076-9d1a-8735fa1dccdf___FREC_Scab 3410.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_60226bd7-db11-4d7e-ba29-a5136f6bebe0___FREC_Scab 3470.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_9a82c830-7854-4f7f-84c5-f7414cd238b0___FREC_Scab 3069.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_97cd53cf-e95a-4d40-b77c-15ccf9bbb8f3___FREC_Scab 3134.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_9d586b46-914c-4715-a406-484a597e3bab___FREC_Scab 2998.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_f50d9c8b-ffd4-47aa-aac1-46762c0b1a26___FREC_Scab 3483.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_43f68711-decd-4831-bf5c-99fa40abe339___FREC_Scab 3413.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_095c9131-a0cb-47de-898a-f9371f208c01___FREC_Scab 3109.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_7c83792f-d375-42fb-a5a0-1bc2cb3a8eff___FREC_Scab 2914.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fcd4d0fd-30c9-4b05-b0ea-ca74fd3cad72___FREC_Scab 3510.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_a3824376-87d9-464c-b78e-e35d029d43f2___FREC_Scab 3249.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_af598e54-dae1-47e5-aefc-0b0a419dfa07___FREC_Scab 3211.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_daf6db9e-a600-449c-8b66-482ab50ea431___FREC_Scab 3237.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_45ee8aaa-1a08-46ed-8ac8-bba8e40c61d6___FREC_Scab 2986.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_11c50257-617e-4a6a-a996-2b195af9ada4___FREC_Scab 3462.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_75eca8b6-4446-4bf4-9d10-7d38ed44199a___FREC_Scab 3475.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7edff180-8238-44d7-bba1-07749e649dae___FREC_Scab 3071.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7966ec90-1939-40ea-a4f7-99aca4fe8af5___FREC_Scab 3402.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8bcbb4fb-c733-4fc7-92d2-6e4a442e592e___FREC_Scab 3506.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_176a93ed-6c2d-4828-ada1-87f1688b509b___FREC_Scab 3083.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_e8f5c962-6f40-443e-9913-5a43b5f2ef07___FREC_Scab 3191.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_48420763-bd18-49b4-9ab4-69319b5733f2___FREC_Scab 3201.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_795c112f-bd6c-4d70-8986-b1c2fb62cbf2___FREC_Scab 3384.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_dce5b716-54ad-420c-911c-476b838c4be9___FREC_Scab 3045.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_2dd8b8f8-46b0-4bc6-b817-ea7163f4b28b___FREC_Scab 3473.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fdc58f83-8a94-4f0c-aefe-c6f2b5028682___FREC_Scab 3014.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_ba0c02a0-3597-44e5-826d-00398a68d65b___FREC_Scab 2939.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_334f8e1a-5989-476e-88f4-8a45c304e12c___FREC_Scab 3035.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_4bb38e05-1d5a-40c6-8638-10db134db682___FREC_Scab 3390.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_edb3d65b-533a-490a-a3fd-46e686d3e690___FREC_Scab 3453.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_5a178d63-372d-48c4-adb8-d616130ba3f0___FREC_Scab 3104.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_5dbcba87-93fa-4c21-8abd-bc20c93b359f___FREC_Scab 3258.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_4d3bcf15-cc49-4189-82e1-780efdf625a8___FREC_Scab 3254.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_4b51cc5d-4122-451b-8598-81ea29dc7cd4___FREC_Scab 3290.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_6105e3bd-339c-47bd-9764-4ba9b7059a6b___FREC_Scab 3096.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_8d2bd2f9-2c65-43f7-95f7-22f7f404ba13___FREC_Scab 3232.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_b02a7f1d-3cfc-489e-9e74-983059c6980d___FREC_Scab 3244.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_5c0af4dd-f185-4fc9-ae2c-a697a235d660___FREC_Scab 2955.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_0896ecbc-1af2-4868-8279-ed302acb29bc___FREC_Scab 3339.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_ad6539ea-7bc6-4f4a-810f-63ee95db8bfe___FREC_Scab 3184.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_495816a8-4d85-47a5-9aca-a09f3f30a068___FREC_Scab 3443.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_60f3ba82-caf1-4cf7-998c-b0005458fa38___FREC_Scab 3226.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_41c2bb79-44fb-48f4-864f-eec35e3442f5___FREC_Scab 2931.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8a8f8dd2-a938-4288-a8ec-56ef0aaa2d4f___FREC_Scab 2947.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_bca5ef0a-0555-4f76-9f9c-c01bee56b816___FREC_Scab 3200.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_b18d07ee-d2e2-4cc2-876c-e03e3839f3b6___FREC_Scab 3427.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_45512c84-e453-459c-b12f-1d08ce44001b___FREC_Scab 3072.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_43712608-0fa2-4be2-91a0-242aca469cb4___FREC_Scab 2985.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fa9c1112-27fc-42db-930d-7e4956267ab5___FREC_Scab 3174.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_8632c6b9-84e1-4779-9294-71548ff838e5___FREC_Scab 3423.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_d66bf6da-1199-4f2b-9776-8cbc4529b268___FREC_Scab 3157.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_cbbdd77b-93f5-4f45-b35d-2b05ab1c8eb4___FREC_Scab 3465.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_1547f817-6a4d-4cbc-8ce0-7dff293562ee___FREC_Scab 3194.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_e12cb6bc-9831-4a22-ba1f-95d3e7c1c62a___FREC_Scab 3040.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_f9e4b1bc-36b0-40df-bb48-4e6ed48ec8b5___FREC_Scab 3514.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_fbd09d7f-e816-408a-946e-e4009ec8cae1___FREC_Scab 3289.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_536ce9e9-6c98-42c6-9447-f38073b3e9da___FREC_Scab 3222.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_6344cfa8-2c26-4498-b366-817d56285212___FREC_Scab 2964.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_baa34f65-7a7a-4308-ad86-4fe8f0da288d___FREC_Scab 3115.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_d1a9a2ab-6d10-4c1a-87e1-349117b2700f___FREC_Scab 3389.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7c0710e7-2ad4-44c4-a6f6-ffeb5573f8e7___FREC_Scab 3208.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_d08d117d-d394-4e24-83c2-cd7fd96894ce___FREC_Scab 3093.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_32550bbb-cdf1-4805-8167-27dc5a8e87d2___FREC_Scab 3195.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_900e46e0-2f82-4062-8963-50fa06834c38___FREC_Scab 3301.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_10072248-60e2-4190-b4df-14e8ab61008c___FREC_Scab 3445.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_6e620ce9-bf70-41af-8778-dd46247a3327___FREC_Scab 3405.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_4b4b59d5-3c6d-4ce5-b349-616fecb850ff___FREC_Scab 3447.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_7bc2b2d5-b2b6-4ac2-9bbe-322ce8d7d9bb___FREC_Scab 2944.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_a2d623ff-8e4d-40e3-a6c5-3d61e7355f92___FREC_Scab 2949.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_d42691a9-d8a5-43f9-b9e6-7a2cd5bc8371___FREC_Scab 3224.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_b4162101-daaa-4e98-bd83-e00f38cf5946___FREC_Scab 2968.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_518ab601-3736-4d3b-9770-a0efba601c0e___FREC_Scab 3231.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_37659856-0fc8-430b-871a-af4f0b557e49___FREC_Scab 3081.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_48dcb319-8b65-4bac-bba4-aa8ffa8abdd0___FREC_Scab 3519.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_62c3478f-3ab0-48df-962f-9d7782ec364d___FREC_Scab 2925.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_716a13b6-1747-40d8-96d7-5ec1c183b3b5___FREC_Scab 3004.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_be23de1a-2db8-4d7f-8b5f-cee56829d49c___FREC_Scab 2991.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_72317b7f-8162-4454-b6db-c2e6e5455911___FREC_Scab 3088.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_c54db2df-2fe4-44e0-8a54-aee97e74acf5___FREC_Scab 3318.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_023123cb-7b69-4c9f-a521-766d7c8543bb___FREC_Scab 3487.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_b98c71e9-79a0-4e8d-9c8d-0438c4fe8a57___FREC_Scab 2948.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_659a6491-b20d-4ff6-a3be-243266b4df0c___FREC_Scab 3155.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_13b16e68-c82c-4de8-ab34-877ff352e821___FREC_Scab 3180.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_71c26585-883f-41e9-939c-5f1683cdf4ed___FREC_Scab 3302.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_7f21c995-332c-4a60-9b18-b279917d7ffa___FREC_Scab 3277.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_919f1400-c9b6-4343-9708-0e70deabb85d___FREC_Scab 2941.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_bdaae6b2-8ff5-4a4c-9286-a2393063cdaf___FREC_Scab 3491.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_470bece4-7eb2-4ec1-917a-278559afe463___FREC_Scab 3250.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_61373045-a7a5-4213-94fb-7d81638d5561___FREC_Scab 3430.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_89937e2f-6ec2-483d-9ba4-1c7c61859cb0___FREC_Scab 3394.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_44d28651-473c-4e9b-81ec-212893669fba___FREC_Scab 3477.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_0db71c1d-93d7-4481-b0d0-b73f995131a9___FREC_Scab 2976.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_bda4a657-9bc8-4a02-a450-d38c7056172a___FREC_Scab 3316.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_7ceb532d-1a58-4a25-bbff-8dd04a117744___FREC_Scab 3422.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_4be9d1d9-2170-4856-a81e-e53e7aa5dbf7___FREC_Scab 3082.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_0cbfa4fa-63d8-43ce-9385-ff140e524b69___FREC_Scab 3164.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_f957b91b-878a-4f53-b8b5-a8bf7fa2c773___FREC_Scab 2970.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_afc6c0d9-46a0-4275-a2f5-bb241017dbe4___FREC_Scab 3020.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_5dbcba87-93fa-4c21-8abd-bc20c93b359f___FREC_Scab 3258.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_0a5e9323-dbad-432d-ac58-d291718345d9___FREC_Scab 3417.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_30111fee-0c22-4ca4-aeb4-ac14a9a5d651___FREC_Scab 3097.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8c72c236-8f13-4087-8d1d-f365211563f0___FREC_Scab 3196.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_ac61c972-546d-4977-ac4a-085f98bbf206___FREC_Scab 3308.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_f0bbc28f-b6d6-4db3-b924-984a1e988510___FREC_Scab 3204.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_8b28fdba-2f54-45dc-a671-a2743f127c45___FREC_Scab 3346.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_1cb869ea-0a4c-47d7-9def-a88c16b72ddc___FREC_Scab 3350.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_808207df-2000-4050-a720-bd23997710b8___FREC_Scab 3270.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/brighted_270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954.JPG,0
/home/Jhin0324/Jhin/FinalPlantVilliageDataset/0/00000_a2d74032-fd6c-469b-897a-054705e03dec___FREC_Scab 3028.JPG,0
